dataset,bearing,indicator,life_frac,value
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15632,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15667,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15703,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15739,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15774,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1581,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15846,1e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15882,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15917,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15953,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.15989,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16024,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1606,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16096,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16131,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16167,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16203,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16238,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16274,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1631,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16345,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16381,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16417,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16453,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16488,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16524,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1656,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16595,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16631,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16667,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16702,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16738,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16774,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16809,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16845,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16881,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16916,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16952,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.16988,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17024,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17059,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17095,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17131,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17166,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17202,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17238,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17273,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17309,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17345,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1738,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17416,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17452,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17488,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17523,2e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17559,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17595,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1763,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17666,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17702,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17737,1e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17773,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17809,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17844,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1788,3e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17916,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17951,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.17987,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18023,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18059,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18094,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1813,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18166,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18201,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18237,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18273,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18308,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18344,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1838,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18415,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18451,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18487,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18522,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18558,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18594,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1863,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18665,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18701,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18737,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18772,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18808,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18844,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18879,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18915,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18951,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.18986,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19022,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19058,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19094,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19129,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19165,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19201,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19236,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19272,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19308,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19343,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19379,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19415,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1945,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19486,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19522,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19557,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19593,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19629,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19665,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.197,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19736,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19772,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19807,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19843,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19879,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19914,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.1995,2e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.19986,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20021,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20057,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20093,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20128,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20164,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.202,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20236,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20271,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20307,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20343,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20378,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20414,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2045,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20485,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20521,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20557,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20592,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20628,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20664,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.207,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20735,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20771,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20807,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20842,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20878,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20914,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20949,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.20985,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21021,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21056,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21092,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21128,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21163,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21199,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21235,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21271,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21306,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21342,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21378,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21413,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21449,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21485,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2152,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21556,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21592,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21627,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21663,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21699,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21734,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2177,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21806,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21842,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21877,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21913,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21949,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.21984,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2202,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22056,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22091,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22127,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22163,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22198,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22234,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2227,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22305,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22341,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22377,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22413,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22448,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22484,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2252,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22555,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22591,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22627,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22662,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22698,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22734,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22769,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22805,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22841,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22877,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22912,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22948,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.22984,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23019,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23055,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23091,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23126,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23162,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23198,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23233,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23269,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23305,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2334,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23376,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23412,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23448,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23483,2e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23519,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23555,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2359,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23626,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23662,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23697,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23733,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23769,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23804,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2384,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23876,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23911,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23947,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.23983,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24019,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24054,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2409,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24126,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24161,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24197,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24233,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24268,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24304,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2434,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24375,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24411,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24447,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24483,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24518,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24554,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2459,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24625,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24661,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24697,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24732,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24768,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24804,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24839,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24875,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24911,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24946,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.24982,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25018,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25054,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25089,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25125,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25161,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25196,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25232,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25268,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25303,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25339,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25375,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2541,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25446,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25482,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25517,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25553,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25589,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25625,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2566,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25696,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25732,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25767,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25803,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25839,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25874,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2591,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25946,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.25981,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26017,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26053,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26089,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26124,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2616,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26196,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26231,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26267,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26303,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26338,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26374,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2641,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26445,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26481,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26517,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26552,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26588,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26624,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2666,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26695,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26731,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26767,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26802,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26838,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26874,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26909,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26945,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.26981,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27016,1e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27052,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27088,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27123,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27159,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27195,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27231,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27266,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27302,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27338,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27373,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27409,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27445,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2748,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27516,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27552,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27587,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27623,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27659,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27695,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2773,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27766,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27802,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27837,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27873,2e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27909,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.27944,0.0001
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2798,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28016,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28051,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28087,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28123,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28158,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28194,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2823,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28266,0.00069
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28301,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28337,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28373,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28408,2e-05
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28444,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.2848,0.0
pronostia,Learning_set_Bearing1_1,Autoencoder HI,0.28515,0.0
